x,y,sim
0,0,1.0000001192092896
0,1,0.8895422220230103
0,2,0.9523600339889526
0,3,0.39914706349372864
0,4,0.8364717960357666
0,5,0.5580450892448425
0,6,0.47444668412208557
0,7,0.40616855025291443
0,8,0.7958117127418518
0,9,0.6958274245262146
0,10,0.5613738894462585
0,11,0.6009849309921265
0,12,0.6713396310806274
0,13,0.5628042817115784
0,14,0.15792971849441528
0,15,0.20665611326694489
0,16,0.15736183524131775
0,17,0.8049089908599854
0,18,0.4689781367778778
0,19,0.27206283807754517
0,20,0.20360134541988373
0,21,0.31768691539764404
0,22,0.20718353986740112
0,23,0.3122728765010834
0,24,0.18034961819648743
0,25,0.2349129617214203
0,26,0.6312594413757324
0,27,0.7203784584999084
0,28,0.5481867790222168
0,29,0.33089524507522583
0,30,0.2290877401828766
0,31,0.4149428606033325
0,32,0.4208759665489197
0,33,0.26130837202072144
0,34,0.17564621567726135
0,35,0.2046196162700653
0,36,0.45305681228637695
0,37,0.3080447018146515
0,38,0.3420701026916504
0,39,0.24022582173347473
0,40,0.4545295238494873
0,41,0.17344382405281067
0,42,0.45814260840415955
0,43,0.4740516245365143
0,44,0.3432435095310211
0,45,0.2606591582298279
0,46,0.19290947914123535
0,47,0.22190189361572266
0,48,0.3262374699115753
0,49,0.3242858648300171
0,50,0.38035011291503906
0,51,0.29249316453933716
0,52,0.18362951278686523
0,53,0.18173718452453613
0,54,0.5678265690803528
0,55,0.3276468813419342
0,56,0.7027517557144165
0,57,0.2843150198459625
0,58,0.26729923486709595
0,59,0.31502482295036316
0,60,0.2561075687408447
0,61,0.20902475714683533
0,62,0.25998950004577637
0,63,0.375801682472229
0,64,0.16410844027996063
0,65,0.5123746395111084
0,66,0.26793602108955383
0,67,0.18289989233016968
0,68,0.6905918717384338
0,69,0.4214186668395996
0,70,0.26741790771484375
0,71,0.2328864187002182
0,72,0.356387734413147
0,73,0.2048804759979248
0,74,0.26245617866516113
0,75,0.18933402001857758
0,76,0.15987597405910492
0,77,0.18069636821746826
0,78,0.16651551425457
0,79,0.16637739539146423
0,80,0.2449781894683838
0,81,0.2680909037590027
0,82,0.37061169743537903
0,83,0.22134564816951752
0,84,0.26794740557670593
0,85,0.39723289012908936
0,86,0.23431181907653809
0,87,0.29514941573143005
0,88,0.38676291704177856
0,89,0.24524430930614471
0,90,0.30424922704696655
0,91,0.27145957946777344
0,92,0.17746612429618835
0,93,0.2798922657966614
0,94,0.2949011027812958
0,95,0.5269432067871094
0,96,0.26129958033561707
0,97,0.15563800930976868
0,98,0.16947028040885925
0,99,0.20867358148097992
0,100,0.2403334081172943
0,101,0.2752353847026825
0,102,0.3735164999961853
0,103,0.20906934142112732
0,104,0.2065456211566925
0,105,0.5700411796569824
0,106,0.38791579008102417
0,107,0.20783686637878418
0,108,0.21427249908447266
0,109,0.20755653083324432
0,110,0.24064430594444275
0,111,0.28426864743232727
0,112,0.2900125980377197
0,113,0.42078229784965515
0,114,0.20565040409564972
0,115,0.19976845383644104
0,116,0.2434990555047989
0,117,0.46665287017822266
0,118,0.2070949226617813
0,119,0.5637146234512329
0,120,0.36098331212997437
0,121,0.19555972516536713
0,122,0.2877359986305237
0,123,0.20940931141376495
0,124,0.21235144138336182
0,125,0.15490257740020752
0,126,0.20062142610549927
0,127,0.17204155027866364
0,128,0.31997814774513245
0,129,0.20263130962848663
0,130,0.21220283210277557
0,131,0.18845708668231964
0,132,0.26576855778694153
0,133,0.18214920163154602
0,134,0.13746391236782074
0,135,0.12423044443130493
0,136,0.22947213053703308
0,137,0.15177083015441895
0,138,0.1875287890434265
0,139,0.09679077565670013
0,140,0.19381830096244812
0,141,0.24363163113594055
0,142,0.1570504903793335
