x,y,sim
0,0,1.0
0,1,0.8897333145141602
0,2,0.9526253938674927
0,3,0.39956849813461304
0,4,0.837009608745575
0,5,0.5597819685935974
0,6,0.4770274758338928
0,7,0.40742039680480957
0,8,0.7955080270767212
0,9,0.69694983959198
0,10,0.5615890026092529
0,11,0.603420615196228
0,12,0.6734060049057007
0,13,0.5655715465545654
0,14,0.156797394156456
0,15,0.20621122419834137
0,16,0.15962840616703033
0,17,0.8059451580047607
0,18,0.46940791606903076
0,19,0.2714177966117859
0,20,0.20226028561592102
0,21,0.3188020586967468
0,22,0.2070159614086151
0,23,0.31392690539360046
0,24,0.18058568239212036
0,25,0.23535771667957306
0,26,0.6318609714508057
0,27,0.7199679017066956
0,28,0.5481796264648438
0,29,0.33223965764045715
0,30,0.22766804695129395
0,31,0.41533368825912476
0,32,0.42175424098968506
0,33,0.2615562677383423
0,34,0.17676128447055817
0,35,0.20476341247558594
0,36,0.45322418212890625
0,37,0.3079996705055237
0,38,0.34389784932136536
0,39,0.24156484007835388
0,40,0.4578423500061035
0,41,0.17572496831417084
0,42,0.4602223038673401
0,43,0.4750244915485382
0,44,0.3458791971206665
0,45,0.2620530128479004
0,46,0.19370871782302856
0,47,0.2233199030160904
0,48,0.32659032940864563
0,49,0.3269207775592804
0,50,0.38286083936691284
0,51,0.291887491941452
0,52,0.1849820762872696
0,53,0.18275219202041626
0,54,0.5699267387390137
0,55,0.329647958278656
0,56,0.7039524912834167
0,57,0.28486019372940063
0,58,0.26678067445755005
0,59,0.3153994083404541
0,60,0.2567659616470337
0,61,0.21011696755886078
0,62,0.2607315182685852
0,63,0.3757776916027069
0,64,0.1639968603849411
0,65,0.5127022862434387
0,66,0.2688872516155243
0,67,0.18312270939350128
0,68,0.6902837157249451
0,69,0.4228512644767761
0,70,0.2668871283531189
0,71,0.2318011373281479
0,72,0.3572900891304016
0,73,0.20640626549720764
0,74,0.2616507411003113
0,75,0.18925094604492188
0,76,0.1615460366010666
0,77,0.1800493746995926
0,78,0.16688719391822815
0,79,0.16990016400814056
0,80,0.24588319659233093
0,81,0.2681671380996704
0,82,0.37160176038742065
0,83,0.223230242729187
0,84,0.26781365275382996
0,85,0.40054360032081604
0,86,0.23658084869384766
0,87,0.29674649238586426
0,88,0.38783150911331177
0,89,0.2446276843547821
0,90,0.3050183057785034
0,91,0.2714720666408539
0,92,0.17659935355186462
0,93,0.2817884683609009
0,94,0.2980733811855316
0,95,0.5288716554641724
0,96,0.2614752948284149
0,97,0.15713176131248474
0,98,0.17251290380954742
0,99,0.20854440331459045
0,100,0.24066786468029022
0,101,0.2762063145637512
0,102,0.37547779083251953
0,103,0.21098525822162628
0,104,0.20620015263557434
0,105,0.5710926651954651
0,106,0.38937824964523315
0,107,0.20897124707698822
0,108,0.21737131476402283
0,109,0.20769944787025452
0,110,0.24086442589759827
0,111,0.28423264622688293
0,112,0.2897278368473053
0,113,0.42165929079055786
0,114,0.20680011808872223
0,115,0.1993410587310791
0,116,0.24313399195671082
0,117,0.4676195979118347
0,118,0.20832151174545288
0,119,0.5632482767105103
0,120,0.3620627820491791
0,121,0.19572928547859192
0,122,0.2889084815979004
0,123,0.20972396433353424
0,124,0.2135535031557083
0,125,0.15528270602226257
0,126,0.20115512609481812
0,127,0.17192405462265015
0,128,0.3237519860267639
0,129,0.20558789372444153
0,130,0.21420255303382874
0,131,0.18822433054447174
0,132,0.26615628600120544
0,133,0.18258899450302124
0,134,0.13922002911567688
0,135,0.12643960118293762
0,136,0.22999587655067444
0,137,0.15179720520973206
0,138,0.18841055035591125
0,139,0.09699994325637817
0,140,0.19534412026405334
0,141,0.24580562114715576
0,142,0.15832655131816864
0,143,0.24156895279884338
0,144,0.2625749409198761
0,145,0.23939654231071472
0,146,0.20027032494544983
0,147,0.4725901484489441
0,148,0.2945694327354431
0,149,0.24368882179260254
0,150,0.22887742519378662
0,151,0.16167402267456055
0,152,0.35573065280914307
0,153,0.1926305592060089
0,154,0.18922461569309235
0,155,0.4178340435028076
0,156,0.2593958377838135
0,157,0.15696582198143005
0,158,0.3096647560596466
0,159,0.21952305734157562
0,160,0.21387094259262085
0,161,0.20375266671180725
0,162,0.20623573660850525
0,163,0.1752159148454666
0,164,0.17431190609931946
0,165,0.1926221251487732
0,166,0.20075619220733643
0,167,0.16744396090507507
0,168,0.26342523097991943
0,169,0.19752249121665955
0,170,0.15914203226566315
0,171,0.14453230798244476
0,172,0.22444196045398712
0,173,0.2940276265144348
0,174,0.17594948410987854
0,175,0.2016250193119049
0,176,0.17073437571525574
0,177,0.17785203456878662
1,0,0.8897333145141602
1,1,0.9999999403953552
1,2,0.7884349822998047
1,3,0.4609270989894867
1,4,0.9418303966522217
1,5,0.651400625705719
1,6,0.5619606971740723
1,7,0.4108238220214844
1,8,0.6335424184799194
1,9,0.5953386425971985
1,10,0.510101318359375
1,11,0.5804319381713867
1,12,0.5534754395484924
1,13,0.4796268343925476
1,14,0.18431052565574646
1,15,0.254611611366272
1,16,0.18982085585594177
1,17,0.9098498821258545
1,18,0.5177462100982666
1,19,0.3023165166378021
1,20,0.24143481254577637
1,21,0.3729299306869507
1,22,0.24785193800926208
1,23,0.32557404041290283
1,24,0.18609993159770966
1,25,0.22410914301872253
1,26,0.5032665133476257
1,27,0.5685638189315796
1,28,0.4502001106739044
1,29,0.3627203702926636
1,30,0.1754244565963745
1,31,0.3078261613845825
1,32,0.37454065680503845
1,33,0.24045157432556152
1,34,0.14852873980998993
1,35,0.17440147697925568
1,36,0.41206657886505127
1,37,0.28521010279655457
1,38,0.27014869451522827
1,39,0.21331465244293213
1,40,0.5129271745681763
1,41,0.15981096029281616
1,42,0.3720645606517792
1,43,0.34201109409332275
1,44,0.3334103524684906
1,45,0.22194865345954895
1,46,0.17443718016147614
1,47,0.1896577775478363
1,48,0.25383079051971436
1,49,0.2499828189611435
1,50,0.33155497908592224
1,51,0.27330249547958374
1,52,0.14730888605117798
1,53,0.15666355192661285
1,54,0.6646268367767334
1,55,0.3790988028049469
1,56,0.7808210849761963
1,57,0.3195454180240631
1,58,0.29880642890930176
1,59,0.34689173102378845
1,60,0.2990542948246002
1,61,0.2474333792924881
1,62,0.2027406394481659
1,63,0.27187269926071167
1,64,0.1408771574497223
1,65,0.4037129878997803
1,66,0.19964972138404846
1,67,0.13548962771892548
1,68,0.5396052598953247
1,69,0.34551355242729187
1,70,0.2148536592721939
1,71,0.154317706823349
1,72,0.29532119631767273
1,73,0.1993037462234497
1,74,0.2057739496231079
1,75,0.20361551642417908
1,76,0.17709656059741974
1,77,0.19325104355812073
1,78,0.15741564333438873
1,79,0.14435872435569763
1,80,0.20719632506370544
1,81,0.24090920388698578
1,82,0.3401002287864685
1,83,0.13882575929164886
1,84,0.22907640039920807
1,85,0.4765494763851166
1,86,0.22041215002536774
1,87,0.26080411672592163
1,88,0.2929239869117737
1,89,0.1684289425611496
1,90,0.20202742516994476
1,91,0.22784090042114258
1,92,0.10046343505382538
1,93,0.23778977990150452
1,94,0.26537421345710754
1,95,0.6168399453163147
1,96,0.31545716524124146
1,97,0.19444639980793
1,98,0.20057111978530884
1,99,0.2523307800292969
1,100,0.2667085528373718
1,101,0.3160051703453064
1,102,0.38733765482902527
1,103,0.24053029716014862
1,104,0.23305478692054749
1,105,0.6446763277053833
1,106,0.44723063707351685
1,107,0.2470329850912094
1,108,0.23979336023330688
1,109,0.23148183524608612
1,110,0.2715238928794861
1,111,0.2218017578125
1,112,0.1900235265493393
1,113,0.3369055390357971
1,114,0.1795230507850647
1,115,0.13044241070747375
1,116,0.1622777134180069
1,117,0.3805747628211975
1,118,0.20880737900733948
1,119,0.4411049485206604
1,120,0.25092098116874695
1,121,0.1594465672969818
1,122,0.16840314865112305
1,123,0.15010160207748413
1,124,0.1934039145708084
1,125,0.1348780244588852
1,126,0.16306860744953156
1,127,0.1274297535419464
1,128,0.37620431184768677
1,129,0.2614080309867859
1,130,0.18409684300422668
1,131,0.17871087789535522
1,132,0.19401590526103973
1,133,0.16401705145835876
1,134,0.12911881506443024
1,135,0.09439364075660706
1,136,0.2769223749637604
1,137,0.18031379580497742
1,138,0.2124883532524109
1,139,0.1335379183292389
1,140,0.23268669843673706
1,141,0.2933935225009918
1,142,0.18780046701431274
1,143,0.23996925354003906
1,144,0.27804338932037354
1,145,0.2857134938240051
1,146,0.23755502700805664
1,147,0.5306317806243896
1,148,0.33935368061065674
1,149,0.2831920385360718
1,150,0.2687646746635437
1,151,0.18866318464279175
1,152,0.2849521040916443
1,153,0.1641233116388321
1,154,0.15274059772491455
1,155,0.3473018705844879
1,156,0.20314259827136993
1,157,0.15339607000350952
1,158,0.2391146719455719
1,159,0.18468131124973297
1,160,0.15998126566410065
1,161,0.16491469740867615
1,162,0.12801803648471832
1,163,0.20913119614124298
1,164,0.18856889009475708
1,165,0.22611810266971588
1,166,0.2209155410528183
1,167,0.19582507014274597
1,168,0.2912912666797638
1,169,0.2316538244485855
1,170,0.13267387449741364
1,171,0.09743674099445343
1,172,0.15913423895835876
1,173,0.2604621648788452
1,174,0.14763964712619781
1,175,0.15720397233963013
1,176,0.16441848874092102
1,177,0.1579926460981369
2,0,0.9526253938674927
2,1,0.7884349822998047
2,2,1.0
2,3,0.37581169605255127
2,4,0.7186437845230103
2,5,0.43392613530158997
2,6,0.47193360328674316
2,7,0.4220707416534424
2,8,0.8405843377113342
2,9,0.7337660193443298
2,10,0.5791319608688354
2,11,0.6399058103561401
2,12,0.7149895429611206
2,13,0.5949146747589111
2,14,0.15029646456241608
2,15,0.1856134533882141
2,16,0.14474593102931976
2,17,0.6858664155006409
2,18,0.45655569434165955
2,19,0.2519669234752655
2,20,0.1860779970884323
2,21,0.30277854204177856
2,22,0.16845235228538513
2,23,0.3269432783126831
2,24,0.190611332654953
2,25,0.2469545602798462
2,26,0.6737053394317627
2,27,0.7619130611419678
2,28,0.5788918137550354
2,29,0.34302830696105957
2,30,0.24329611659049988
2,31,0.4488268494606018
2,32,0.4507053792476654
2,33,0.2799111604690552
2,34,0.18351498246192932
2,35,0.20563769340515137
2,36,0.46309101581573486
2,37,0.3181440234184265
2,38,0.3689935505390167
2,39,0.2667117416858673
2,40,0.47904786467552185
2,41,0.18849866092205048
2,42,0.4856080114841461
2,43,0.5109723806381226
2,44,0.3699820041656494
2,45,0.2787802815437317
2,46,0.2106737494468689
2,47,0.23624595999717712
2,48,0.34890180826187134
2,49,0.3432774543762207
2,50,0.4057921767234802
2,51,0.29863566160202026
2,52,0.19658124446868896
2,53,0.1937878429889679
2,54,0.4359027147293091
2,55,0.30988460779190063
2,56,0.6455736756324768
2,57,0.2743857800960541
2,58,0.2516292333602905
2,59,0.30455929040908813
2,60,0.2448795735836029
2,61,0.2003273367881775
2,62,0.27963629364967346
2,63,0.4010949730873108
2,64,0.1781676560640335
2,65,0.5474146008491516
2,66,0.2899411618709564
2,67,0.2009311020374298
2,68,0.733612060546875
2,69,0.4491904377937317
2,70,0.2805548310279846
2,71,0.2562739849090576
2,72,0.37926721572875977
2,73,0.2169753462076187
2,74,0.2694980502128601
2,75,0.19451041519641876
2,76,0.1660938262939453
2,77,0.1904909908771515
2,78,0.17388910055160522
2,79,0.1803317368030548
2,80,0.2693132162094116
2,81,0.27559715509414673
2,82,0.3778984844684601
2,83,0.24288009107112885
2,84,0.2867376208305359
2,85,0.41947007179260254
2,86,0.24570569396018982
2,87,0.31039661169052124
2,88,0.4130421280860901
2,89,0.2602463960647583
2,90,0.33225899934768677
2,91,0.2915985584259033
2,92,0.18877586722373962
2,93,0.2997412085533142
2,94,0.3179953992366791
2,95,0.3984370827674866
2,96,0.18751458823680878
2,97,0.12302464246749878
2,98,0.16353444755077362
2,99,0.19425788521766663
