x,y,sim
0,0,1.0
0,1,0.8728141784667969
0,2,0.9437320232391357
0,3,0.37842273712158203
0,4,0.8193559646606445
0,5,0.5405939221382141
0,6,0.46120429039001465
0,7,0.4003690481185913
0,8,0.7888636589050293
0,9,0.6879321932792664
0,10,0.5458099842071533
0,11,0.5710240602493286
0,12,0.6330500245094299
0,13,0.5250110626220703
0,14,0.15353210270404816
0,15,0.19380037486553192
0,16,0.14331050217151642
0,17,0.16743889451026917
0,18,0.7890536189079285
0,19,0.43338602781295776
0,20,0.25499656796455383
0,21,0.1851350963115692
0,22,0.3079741895198822
0,23,0.2201453596353531
0,24,0.298408567905426
0,25,0.17364095151424408
0,26,0.23986950516700745
0,27,0.6080682277679443
0,28,0.7170165777206421
0,29,0.5435662269592285
0,30,0.31364259123802185
0,31,0.23567134141921997
0,32,0.3985709846019745
0,33,0.39646896719932556
0,34,0.23714783787727356
0,35,0.15804992616176605
0,36,0.19203536212444305
0,37,0.44274505972862244
0,38,0.28422805666923523
0,39,0.32481059432029724
0,40,0.21941299736499786
0,41,0.4262346625328064
0,42,0.13822133839130402
0,43,0.14235340058803558
0,44,0.416240930557251
0,45,0.4503902494907379
0,46,0.2985917031764984
0,47,0.23227746784687042
0,48,0.1682490110397339
0,49,0.2075558304786682
0,50,0.3074083924293518
0,51,0.2994997203350067
0,52,0.3302578926086426
0,53,0.29286810755729675
0,54,0.17762407660484314
0,55,0.1629844307899475
0,56,0.5540319085121155
0,57,0.3083387613296509
0,58,0.6869550943374634
0,59,0.14927995204925537
0,60,0.25757738947868347
0,61,0.24296239018440247
0,62,0.29320845007896423
0,63,0.24808932840824127
0,64,0.20695722103118896
0,65,0.2518167495727539
0,66,0.3527534604072571
0,67,0.14784128963947296
0,68,0.4833788275718689
0,69,0.2578648626804352
0,70,0.17445647716522217
0,71,0.6891276836395264
0,72,0.4077146351337433
0,73,0.23448944091796875
0,74,0.24969159066677094
0,75,0.3615487217903137
0,76,0.1805761158466339
0,77,0.2333885133266449
0,78,0.1605423390865326
0,79,0.18585459887981415
0,80,0.14641603827476501
0,81,0.16439779102802277
0,82,0.16910147666931152
0,83,0.15274092555046082
0,84,0.2188742458820343
0,85,0.17089271545410156
0,86,0.2509741187095642
0,87,0.3553144633769989
0,88,0.21969178318977356
0,89,0.24497227370738983
0,90,0.37870126962661743
0,91,0.2017420381307602
0,92,0.25053858757019043
