x,y,sim
0,0,0.9999998807907104
0,1,0.8557960391044617
0,2,0.9390881657600403
0,3,0.3662358522415161
0,4,0.7947929501533508
0,5,0.5064907670021057
0,6,0.43759262561798096
0,7,0.389924019575119
0,8,0.7654914259910583
0,9,0.6568002700805664
0,10,0.5238474011421204
0,11,0.5457250475883484
0,12,0.6034046411514282
0,13,0.497592031955719
0,14,0.15013287961483002
0,15,0.19419506192207336
0,16,0.1402413249015808
0,17,0.1659618616104126
0,18,0.7620054483413696
0,19,0.42105162143707275
0,20,0.25248557329177856
0,21,0.18736132979393005
0,22,0.30058497190475464
0,23,0.2242506593465805
0,24,0.2928104102611542
0,25,0.1738525778055191
0,26,0.23774433135986328
0,27,0.5847404599189758
0,28,0.6871957182884216
0,29,0.5198003053665161
0,30,0.31074345111846924
0,31,0.2320384383201599
0,32,0.3850712478160858
0,33,0.3852713704109192
0,34,0.23610438406467438
0,35,0.16906467080116272
0,36,0.1927180141210556
0,37,0.4227283000946045
0,38,0.2853858768939972
0,39,0.30976229906082153
0,40,0.21583759784698486
0,41,0.40385153889656067
0,42,0.13988512754440308
0,43,0.14509128034114838
0,44,0.4062512516975403
0,45,0.4315624535083771
0,46,0.2813502252101898
0,47,0.22856874763965607
0,48,0.16563591361045837
0,49,0.20428593456745148
0,50,0.3012775182723999
0,51,0.27944740653038025
0,52,0.31612616777420044
0,53,0.2818790376186371
0,54,0.1745789498090744
0,55,0.1615530252456665
0,56,0.5172464847564697
0,57,0.30541756749153137
0,58,0.6562208533287048
0,59,0.14817489683628082
0,60,0.2582547962665558
0,61,0.2348523736000061
0,62,0.29031604528427124
0,63,0.24631959199905396
0,64,0.20116585493087769
0,65,0.2491607815027237
0,66,0.3458285331726074
0,67,0.14717504382133484
0,68,0.4693390130996704
0,69,0.25248509645462036
0,70,0.1737334430217743
0,71,0.6592203974723816
0,72,0.39159202575683594
0,73,0.23204201459884644
0,74,0.2375175505876541
0,75,0.35367682576179504
0,76,0.18527410924434662
0,77,0.2276138812303543
0,78,0.15612637996673584
0,79,0.18607866764068604
0,80,0.14633619785308838
0,81,0.16216839849948883
0,82,0.157607764005661
0,83,0.1504695862531662
0,84,0.21843156218528748
0,85,0.1673813909292221
0,86,0.2491399347782135
0,87,0.3428293764591217
0,88,0.2099747508764267
0,89,0.24210074543952942
0,90,0.3575868010520935
0,91,0.19882258772850037
0,92,0.2477644383907318
0,93,0.3491157591342926
0,94,0.22021153569221497
0,95,0.28248926997184753
0,96,0.1321631520986557
0,97,0.1836473047733307
0,98,0.253015398979187
0,99,0.1585748940706253
0,100,0.22994589805603027
0,101,0.24522480368614197
0,102,0.137815460562706
0,103,0.18322612345218658
0,104,0.4727364778518677
0,105,0.24706897139549255
0,106,0.1688937544822693
0,107,0.16974052786827087
0,108,0.20697787404060364
0,109,0.2372165322303772
0,110,0.267993301153183
0,111,0.33485984802246094
0,112,0.19625112414360046
0,113,0.14879688620567322
0,114,0.19533616304397583
0,115,0.5250435471534729
0,116,0.3649165630340576
0,117,0.19009099900722504
0,118,0.20077012479305267
0,119,0.1444723904132843
0,120,0.14894595742225647
0,121,0.19692301750183105
0,122,0.13413222134113312
0,123,0.21851347386837006
0,124,0.15296682715415955
0,125,0.17258420586585999
0,126,0.2644932270050049
0,127,0.26299798488616943
0,128,0.378103107213974
0,129,0.1883227378129959
0,130,0.1785307228565216
0,131,0.21823400259017944
0,132,0.44459056854248047
0,133,0.18468448519706726
0,134,0.5362410545349121
0,135,0.3511233925819397
0,136,0.17995582520961761
0,137,0.2646026611328125
0,138,0.1475202590227127
0,139,0.19819708168506622
0,140,0.19807590544223785
0,141,0.15101180970668793
0,142,0.19678132236003876
0,143,0.17956727743148804
0,144,0.16111350059509277
0,145,0.25661933422088623
0,146,0.3104757070541382
0,147,0.15597505867481232
0,148,0.12607160210609436
0,149,0.18111534416675568
0,150,0.15803781151771545
0,151,0.15500545501708984
0,152,0.2421349734067917
0,153,0.15786999464035034
0,154,0.11223795264959335
0,155,0.10290136933326721
0,156,0.1496158242225647
0,157,0.09180700778961182
0,158,0.08118579536676407
0,159,0.22545887529850006
0,160,0.14382758736610413
0,161,0.15079531073570251
0,162,0.1677687168121338
0,163,0.1411215364933014
0,164,0.12458247691392899
0,165,0.08382175862789154
0,166,0.17671577632427216
0,167,0.11351783573627472
0,168,0.21650981903076172
0,169,0.14065606892108917
0,170,0.18266768753528595
0,171,0.15396186709403992
0,172,0.20933891832828522
0,173,0.2311588078737259
0,174,0.23559409379959106
0,175,0.18989825248718262
0,176,0.4379209280014038
0,177,0.2802037000656128
0,178,0.15611371397972107
0,179,0.22411879897117615
0,180,0.22033578157424927
0,181,0.14927631616592407
0,182,0.14528152346611023
0,183,0.15455223619937897
0,184,0.3107767701148987
0,185,0.1765393167734146
0,186,0.17084209620952606
0,187,0.3933623433113098
0,188,0.2353149652481079
0,189,0.15254147350788116
0,190,0.29590386152267456
0,191,0.20461885631084442
0,192,0.19768109917640686
0,193,0.14519572257995605
0,194,0.15853632986545563
0,195,0.2001512348651886
0,196,0.2052251398563385
0,197,0.15787242352962494
0,198,0.16286732256412506
0,199,0.1426328867673874
0,200,0.18128836154937744
0,201,0.20839422941207886
0,202,0.15006117522716522
0,203,0.2422618418931961
0,204,0.16298751533031464
0,205,0.18998374044895172
0,206,0.16390690207481384
0,207,0.1762705147266388
0,208,0.13558363914489746
0,209,0.12473801523447037
0,210,0.2240138053894043
0,211,0.264674574136734
0,212,0.1704656183719635
0,213,0.17480531334877014
0,214,0.15324647724628448
0,215,0.1555623561143875
1,0,0.8557960391044617
1,1,1.0000001192092896
1,2,0.7216675281524658
1,3,0.4615229368209839
1,4,0.9461216926574707
1,5,0.621852695941925
1,6,0.5365490913391113
1,7,0.3849707841873169
1,8,0.5459470152854919
1,9,0.5129086971282959
1,10,0.48563432693481445
1,11,0.5108320713043213
1,12,0.45519572496414185
1,13,0.41339126229286194
1,14,0.1931729018688202
1,15,0.26421236991882324
1,16,0.1676187962293625
1,17,0.21866223216056824
1,18,0.9150188565254211
1,19,0.5001609325408936
1,20,0.30688542127609253
1,21,0.24167126417160034
1,22,0.37073665857315063
1,23,0.28603672981262207
1,24,0.307964026927948
1,25,0.18828000128269196
1,26,0.21584105491638184
1,27,0.4242873787879944
1,28,0.48090630769729614
1,29,0.37574905157089233
1,30,0.3752139210700989
1,31,0.16180086135864258
1,32,0.2457318753004074
1,33,0.3353123068809509
1,34,0.2313961386680603
1,35,0.14360515773296356
1,36,0.16489529609680176
1,37,0.3857097029685974
1,38,0.2806032598018646
1,39,0.20819738507270813
1,40,0.18621976673603058
1,41,0.46840882301330566
1,42,0.09092007577419281
1,43,0.11837317049503326
1,44,0.3067871332168579
1,45,0.2675982117652893
1,46,0.28152480721473694
1,47,0.2024647295475006
1,48,0.1604205220937729
1,49,0.1836451292037964
1,50,0.21706151962280273
1,51,0.1847267597913742
1,52,0.26568207144737244
1,53,0.29130423069000244
1,54,0.12791678309440613
1,55,0.12854214012622833
1,56,0.6361992955207825
1,57,0.3846735954284668
1,58,0.7850525975227356
1,59,0.1582663208246231
1,60,0.31539201736450195
1,61,0.2899627089500427
1,62,0.3445238769054413
1,63,0.30161088705062866
1,64,0.2506997883319855
1,65,0.17736786603927612
1,66,0.21361950039863586
1,67,0.13097457587718964
1,68,0.34972482919692993
1,69,0.176619291305542
1,70,0.11934380233287811
1,71,0.451831191778183
1,72,0.31165915727615356
1,73,0.17837484180927277
1,74,0.11626853048801422
1,75,0.25394541025161743
1,76,0.18614065647125244
1,77,0.16256001591682434
1,78,0.11275412887334824
1,79,0.22588053345680237
1,80,0.17157785594463348
1,81,0.19310936331748962
1,82,0.16397520899772644
1,83,0.13723787665367126
1,84,0.18628737330436707
1,85,0.14523522555828094
1,86,0.23312245309352875
1,87,0.31902068853378296
1,88,0.09545464813709259
1,89,0.19571658968925476
1,90,0.44166338443756104
1,91,0.17219264805316925
1,92,0.21599853038787842
1,93,0.2419326901435852
1,94,0.14787931740283966
1,95,0.1464070975780487
1,96,0.12935656309127808
1,97,0.19125445187091827
1,98,0.20779791474342346
1,99,0.07711019366979599
